,accession,gene_symbol,pred_prob,raw_prob,soft_label,hard_label,mRNA
6083,Q15434,RBMS2,0.2605605125427246,0.0,0.161922992,0.0,2.119423002
6084,Q96DD7,SHISA4,0.23342767357826233,0.0,0.201052757,0.0,2.020580296
6085,Q9H9A5,CNOT10,0.9456018209457397,0.880118663,0.684930017,,1.640620429
6086,P30990,NTS,0.05807073786854744,0.0,0.189580185,0.0,0.109770172
6087,P10747,CD28,0.38945576548576355,0.0,0.150421349,0.0,0.917704631
6088,Q7Z5J1,HSD11B1L,0.07770615071058273,0.0,0.37423252,,2.096240026
6089,Q9HCK8,CHD8,0.1666111797094345,0.163217751,0.58901811,,3.142157302
6090,P49788,RARRES1,0.09017037600278854,0.0,0.201404969,0.0,1.261937845
6091,P36969,GPX4,0.8402673006057739,0.815663298,0.704258757,1.0,6.18145218
6092,Q15181,PPA1,0.9821280241012573,0.999999969,0.999995714,1.0,4.451904019
6093,Q9GZM6,OR8D2,0.10965562611818314,0.0,0.138359789,0.0,0.0
6094,Q13123,IK,0.9638232588768005,0.920500411,0.982072944,1.0,4.373739988
6095,Q8IVF6,ANKRD18A,0.07595902681350708,0.177906425,0.585848423,,1.744660075
6096,Q7L9L4,MOB1B,0.480031281709671,0.625003045,0.854288784,1.0,0.738123754
6097,Q96JB6,LOXL4,0.11894392967224121,0.161995384,0.292158787,0.0,0.108699781
6098,P35504,UGT1A5,0.2032286673784256,0.0,0.979305589,1.0,0.0
6099,Q6VVX0,CYP2R1,0.40709057450294495,0.353436464,0.243475255,0.0,2.452689234
6100,O75385,ULK1,0.27496156096458435,0.0,0.280915024,0.0,3.312616263
6101,A0A075B6H9,IGLV4-69,0.10965562611818314,0.0,0.110382708,0.0,3.842417576
6102,O75078,ADAM11,0.08849143236875534,0.172571143,0.377623947,,0.355380611
6103,P25024,CXCR1,0.22877711057662964,0.0,0.24164043,0.0,0.078457774
6104,P07148,FABP1,0.10723019391298294,0.0,0.0,0.0,6.331496111
6105,Q86UU0,BCL9L,0.6121621131896973,0.13839299,0.303488034,,4.388428745
6106,O00469,PLOD2,0.9775722622871399,0.999991305,0.738579694,1.0,1.688755297
6107,Q96DZ9,CMTM5,0.053924571722745895,0.0,0.028792265,0.0,0.0
6108,Q9H2X6,HIPK2,0.42636749148368835,0.129817916,0.314022391,,2.244319462
6109,Q5K130,CLLU1-AS1,0.05396494269371033,0.0,0.0,0.0,0.118035676
6110,P61964,WDR5,0.805332601070404,0.92613119,0.686952779,,3.716265445
6111,O14966,RAB29,0.9815164804458618,0.999675295,0.885988293,1.0,3.450358459
6112,Q9UJZ1,STOML2,0.9814954400062561,0.999866425,0.999998594,1.0,6.155149769
6113,Q8TAP6,CEP76,0.23253971338272095,0.230715201,0.465750861,,1.667015358
6114,Q8TC76,FAM110B,0.06003335118293762,0.0,0.122728225,0.0,0.069673518
6115,Q7Z4L0,COX8C,0.4390166401863098,0.0,0.0,0.0,0.0
6116,Q02978,SLC25A11,0.951653003692627,0.999994766,0.992462818,1.0,4.65745438
6117,P53609,PGGT1B,0.10879077017307281,0.0,0.441830266,,1.863352761
6118,P57738,TCTA,0.34610888361930847,0.0,0.0,0.0,4.19319659
6119,Q9UKT6,FBXL21P,0.10965562611818314,0.0,0.197444046,0.0,0.0
6120,P25815,S100P,0.6752789616584778,0.410171163,0.979999929,1.0,5.869297809
6121,O00488,ZNF593,0.38956522941589355,0.698719724,0.343575502,,6.059049158
6122,Q93074,MED12,0.19791726768016815,0.524366683,0.802115526,1.0,3.728315698
6123,Q5VVH5,IRAK1BP1,0.06849966198205948,0.0,0.397260746,,0.418810312
6124,Q9NXP7,GIN1,0.18300853669643402,0.0,0.325050647,,0.613735718
6125,Q6ZSG2,INSYN2A,0.18235376477241516,0.0,0.303232139,,0.043051843
6126,Q9UBV4,WNT16,0.06496106833219528,0.130647056,0.242501921,0.0,0.0
6127,Q494V2,CFAP100,0.12163932621479034,0.21036737,0.462248019,,0.0
6128,P42768,WAS,0.9841054081916809,0.999989602,0.814487236,1.0,3.336349633
6129,Q96MN2,NLRP4,0.4742411971092224,0.281375622,0.379763977,,0.0
6130,Q92820,GGH,0.9802834391593933,0.999998401,0.990249458,1.0,2.826981002
6131,O60902,SHOX2,0.09826672077178955,0.169415216,0.226548933,0.0,0.979580838
6132,Q92481,TFAP2B,0.1939736157655716,0.388636726,0.370060533,,0.0
6133,A0A0U1RQI7,KLF18,0.10965562611818314,0.0,0.138757275,0.0,0.0
6134,O00231,PSMD11,0.9816932678222656,0.999994489,0.999999943,1.0,4.038751335
6135,O60894,RAMP1,0.1636660099029541,0.0,0.194221773,0.0,1.237252773
6136,Q9UL25,RAB21,0.9836987257003784,0.994230179,0.999996101,1.0,3.078847087
6137,Q96BF6,NACC2,0.17330865561962128,0.296146627,0.372847837,,1.862259593
6138,Q9Y4I1,MYO5A,0.979047954082489,0.993572714,0.762880316,1.0,0.675102522
6139,P0C7T5,ATXN1L,0.3412885069847107,0.135287232,0.363875448,,2.897115821
6140,Q9H3Z7,ABHD16B,0.0689113438129425,0.0,0.18213023,0.0,1.425587758
6141,A6NNX1,RIIAD1,0.054009485989809036,0.0,0.11946665,0.0,0.050776303
6142,Q14790,CASP8,0.9541727900505066,0.990560238,0.825282547,1.0,1.963210181
6143,Q13562,NEUROD1,0.08844878524541855,0.0,0.103680625,0.0,0.0
6144,Q8N6P7,IL22RA1,0.05390005558729172,0.0,0.250037387,0.0,2.695784225
6145,O15211,RGL2,0.35785096883773804,0.148775966,0.573777286,,0.04511745
6146,Q9H521,0,0.3257773220539093,0.33465,0.0,0.0,0.0
6147,Q9BVV7,TIMM21,0.44940075278282166,0.309284931,0.308696414,,3.753054603
6148,Q96F45,ZNF503,0.08589472621679306,0.0,0.423955425,,4.746881731
6149,Q7Z3G6,PRICKLE2,0.1457584798336029,0.130438768,0.312991137,,0.041955333
6150,Q9H2L4,TMEM60,0.05394549295306206,0.0,0.0,0.0,3.821439403
6151,Q4VC05,BCL7A,0.27940595149993896,0.0,0.328621202,,1.517106176
6152,P98153,DGCR2,0.21543557941913605,0.0,0.112927454,0.0,2.809468147
6153,P20853,CYP2A7,0.10170165449380875,0.170744529,0.253970309,0.0,0.044966629
6154,A6NER0,TBC1D3F,0.10965562611818314,0.0,0.297023558,0.0,0.0
6155,Q9HBI0,PARVG,0.4944065511226654,0.183395888,0.876714134,1.0,2.215641686
6156,Q9Y4C8,RBM19,0.13717511296272278,0.200992632,0.324905748,,2.262050921
6157,Q8TD46,CD200R1,0.10965562611818314,0.0,0.400752763,,0.066391194
6158,Q8NCV1,ADAD2,0.14674584567546844,0.132295544,0.224860994,0.0,0.105762365
6159,A0A0B4J1Z2,IGKV1D-43,0.10965562611818314,0.0,0.0,0.0,0.0
6160,Q96PE1,ADGRA2,0.32232627272605896,0.153934661,0.31119972,,0.299409765
6161,P62166,NCS1,0.07857292890548706,0.171749226,0.146913552,0.0,0.667017949
6162,P40926,MDH2,0.9841030836105347,0.999999995,0.999999997,1.0,5.25605515
6163,Q969M1,TOMM40L,0.6262152791023254,0.361909024,0.237052304,0.0,3.799108875
6164,Q9HAW0,BRF2,0.08141399174928665,0.0,0.144862009,0.0,3.027281423
6165,Q99504,EYA3,0.573140025138855,0.172339654,0.302149688,,1.2386506
6166,O14818,PSMA7,0.9815146327018738,0.999999994,0.999999565,1.0,6.057868787
6167,O43657,TSPAN6,0.24668273329734802,0.0,0.173541341,0.0,3.646340321
6168,Q9BVK8,TMEM147,0.25481802225112915,0.0,0.30159049,,6.453230263
6169,O75330,HMMR,0.21827194094657898,0.134115256,0.191059656,0.0,2.313913842
6170,Q96QA6,YPEL2,0.05481405556201935,0.0,0.265965897,0.0,1.430865489
6171,Q96CX3,ZNF501,0.6401790380477905,0.208777801,0.113110486,0.0,1.028534028
6172,Q9H2A3,NEUROG2,0.18994389474391937,0.0,0.390978448,,0.0
6173,P21918,DRD5,0.1374855786561966,0.131183037,0.077132348,0.0,0.0
6174,Q9BXT6,MOV10L1,0.1475866287946701,0.246069486,0.291235525,0.0,0.050238172
6175,P28161,GSTM2,0.9419748187065125,0.996424131,0.968710429,1.0,0.417618141
6176,O75908,SOAT2,0.1810426115989685,0.0,0.103924841,0.0,0.076864803
6177,Q8IV50,LYSMD2,0.13945409655570984,0.335034392,0.500637145,,0.804671574
6178,Q9BUE0,MED18,0.20070020854473114,0.0,0.35199176,,3.016443212
6179,Q8N954,GPATCH11,0.7735493183135986,0.518870103,0.454341249,,3.083301962
6180,Q02108,GUCY1A1,0.08646111190319061,0.0,0.342955692,,0.004770802
6181,Q6ZUM4,ARHGAP27,0.6095921397209167,0.213363989,0.727401207,1.0,0.016465608
6182,Q14644,RASA3,0.49527707695961,0.163354916,0.321893919,,1.06119801
6183,Q9BY76,ANGPTL4,0.19696062803268433,0.279820911,0.547417654,,4.473108768
6184,Q9UKV3,ACIN1,0.9527077674865723,0.809045582,0.974777859,1.0,4.664021428
6185,P0CJ86,DUX4L3,0.16827718913555145,0.165388008,0.50452262,,0.0
6186,P0DPK3,NOTCH2NLB,0.10965562611818314,0.0,0.163984993,0.0,0.0
6187,Q9P278,FNIP2,0.8081905841827393,0.852863884,0.468656206,,1.340499512
6188,Q9ULV5,HSF4,0.10965562611818314,0.0,0.358523418,,5.184241742
6189,Q96B23,ARK2N,0.8974466323852539,0.90778676,0.703071396,1.0,0.0
6190,Q2WGJ9,FER1L6,0.2001449167728424,0.207501549,0.334139897,,0.179805392
6191,Q13347,EIF3I,0.984122633934021,0.999999082,0.999924588,1.0,5.183551016
6192,Q9Y2R4,DDX52,0.6216787099838257,0.80896033,0.50149425,,0.886627271
6193,Q17RN3,FAM98C,0.4083457589149475,0.368623413,0.615605399,,4.18235808
6194,Q6XE38,SCGB1D4,0.11889456957578659,0.0,0.0,0.0,0.0
6195,A0A1B0GTU1,ZC3H11B,0.16637763381004333,0.162909355,0.638905296,,0.234410819
6196,P21506,ZNF10,0.21708214282989502,0.138555737,0.201065633,0.0,0.421275564
6197,O75603,GCM2,0.0539499968290329,0.0,0.276996697,0.0,0.0
6198,Q9UJH8,METRN,0.2142450213432312,0.334502917,0.07193744,0.0,4.468410416
6199,Q9BXS5,AP1M1,0.2986464202404022,0.0,0.999999863,1.0,2.145417311
6200,Q8IZD0,SAMD14,0.13038848340511322,0.283662302,0.398314049,,0.372500754
6201,Q9NQP4,PFDN4,0.9819548726081848,0.999933006,0.996495903,1.0,2.975472065
6202,Q10471,GALNT2,0.27564436197280884,0.130983896,0.997309229,1.0,2.055982006
6203,Q9H2X3,CLEC4M,0.14543388783931732,0.145786846,0.419552628,,0.051258758
6204,Q9NPB8,GPCPD1,0.38642677664756775,0.301856867,0.492164511,,2.843093945
6205,Q86XT9,TMEM219,0.2292027324438095,0.493259987,0.272111587,0.0,3.134642636
6206,A6NMU1,OR52A4P,0.15113086998462677,0.140100335,0.02096129,0.0,0.0
6207,Q8IVE0,CROCCP3,0.10965562611818314,0.0,0.212865653,0.0,0.690373642
6208,Q8WZ79,DNASE2B,0.12307284772396088,0.0,0.141642483,0.0,0.0
6209,Q96CP6,GRAMD1A,0.15799273550510406,0.136268065,0.317255685,,4.322359556
6210,Q9UKZ1,CNOT11,0.4472213089466095,0.627264951,0.893280383,1.0,4.513624952
6211,Q14166,TTLL12,0.9765788316726685,0.975875244,0.997302446,1.0,5.010446656
6212,P0DP02,IGHV3-30-3,0.982247531414032,0.999539304,0.743498413,1.0,0.0
6213,P32019,INPP5B,0.8960776925086975,0.811919316,0.489051971,,1.63858064
6214,Q86VV4,RANBP3L,0.17099247872829437,0.129987716,0.297090522,0.0,0.0
6215,Q9P241,ATP10D,0.1929713785648346,0.0,0.47614413,,0.241789193
6216,P19961,AMY2B,0.38723427057266235,0.0,0.383515058,,1.20232291
6217,Q86Y37,CACUL1,0.38956618309020996,0.0,0.598271732,,2.283909833
6218,P32754,HPD,0.4281947910785675,0.458226928,0.239727655,0.0,0.041067833
6219,A6NKG5,RTL1,0.3012896478176117,0.268016169,0.180825562,0.0,0.0
6220,Q9UHV9,PFDN2,0.9835451245307922,0.999999952,0.999972555,1.0,4.14901911
6221,Q7Z2X4,PID1,0.6254721879959106,0.780381043,0.373428576,,0.07616283
6222,Q9BQ39,DDX50,0.9484651684761047,0.992034551,0.9342359,1.0,2.039711862
6223,Q9UHD2,TBK1,0.9771097302436829,0.99462724,0.958325765,1.0,2.95776302
6224,O75323,NIPSNAP2,0.9208341240882874,0.999787042,0.999999782,1.0,2.614821551
6225,A6NK89,RASSF10,0.153787299990654,0.249485435,0.146436473,0.0,3.758366221
6226,Q99593,TBX5,0.3371584117412567,0.704215085,0.392108244,,0.0
6227,Q9NXJ0,MS4A12,0.053914595395326614,0.0,0.323066053,,0.0
6228,Q96NL8,CFAP418,0.06353601813316345,0.0,0.08737503,0.0,1.246698333
6229,Q8TD43,TRPM4,0.1535959541797638,0.0,0.772484647,1.0,3.549779255
6230,Q14863,POU6F1,0.10965562611818314,0.0,0.268587464,0.0,0.758291609
6231,P42575,CASP2,0.449074923992157,0.641986843,0.404552305,,4.041083869
6232,Q9Y5Q9,GTF3C3,0.7324233651161194,0.905717651,0.960615821,1.0,2.187324429
6233,Q86Y78,LYPD6,0.1771419197320938,0.0,0.3107384,,0.17310764
6234,A0A0J9YXG5,TRBJ1-4,0.10965562611818314,0.0,0.0,0.0,0.0
6235,Q9Y6X8,ZHX2,0.7980551719665527,0.89891997,0.274545523,0.0,0.384681448
6236,Q9NRS6,SNX15,0.1934310495853424,0.0,0.210369417,0.0,0.306418705
6237,Q9H4F8,SMOC1,0.19849450886249542,0.0,0.132879904,0.0,0.014983942
6238,Q6UWB4,PRSS55,0.053954966366291046,0.0,0.438938719,,0.0
6239,Q96RJ3,TNFRSF13C,0.4789743423461914,0.0,0.072179296,0.0,3.007358866
6240,P51513,NOVA1,0.7342129945755005,0.4943987,0.49321154,,0.038329892
6241,P0CG43,FAM157C,0.10965562611818314,0.0,0.225803459,0.0,0.582952911
6242,Q9UKP4,ADAMTS7,0.5181884169578552,0.425669894,0.315873831,,0.115370423
6243,Q8WVM0,TFB1M,0.7571555972099304,0.838132764,0.139112119,0.0,1.132576355
6244,Q96P11,NSUN5,0.5152886509895325,0.351273454,0.519098635,,4.593761637
6245,Q8NH67,OR52I2,0.1159764975309372,0.0,0.065251783,0.0,0.0
6246,Q5D862,FLG2,0.11603787541389465,0.0,0.344445376,,0.0
6247,Q8NA66,CNBD1,0.11196792125701904,0.0,0.352862961,,0.0
6248,Q14697,GANAB,0.9770734310150146,0.999998144,0.999999997,1.0,5.145523209
6249,Q86VV8,RTTN,0.26677069067955017,0.248175367,0.674481469,,1.139644152
6250,A6NN06,0,0.36260905861854553,0.444098762,0.0,0.0,0.0
6251,O60503,ADCY9,0.16126319766044617,0.0,0.377838011,,0.78306139
6252,Q96HL8,SH3YL1,0.6200428605079651,0.495021899,0.263898,0.0,3.179490066
6253,P01562,IFNA1; IFNA13,0.20134888589382172,0.0,0.077268274,0.0,0.0
6254,Q53HC0,CCDC92,0.3949948251247406,0.0,0.391891589,,0.316662012
6255,O95484,CLDN9,0.0580308735370636,0.0,0.17583729,0.0,3.185290669
6256,A0A087WV62,TRBV16,0.10965562611818314,0.0,0.05449364,0.0,0.0
6257,P59817,ZNF280A,0.15346114337444305,0.0,0.233167834,0.0,0.0
6258,P04181,OAT,0.5520133376121521,0.22237308,0.978834127,1.0,3.336194729
6259,Q96R27,OR2M4,0.38965362310409546,0.503208197,0.0,0.0,0.025045399
6260,Q07812,BAX,0.9724172353744507,0.999999886,0.999999949,1.0,5.09601251
6261,P52741,ZNF134,0.12558835744857788,0.0,0.272995234,0.0,0.839184854
6262,Q9NUQ9,CYRIB,0.9841309189796448,0.999999999,0.999999829,1.0,2.005739888
6263,Q9NSV4,DIAPH3,0.5803274512290955,0.189087183,0.492629085,,0.294803818
6264,Q9NYJ8,TAB2,0.4908086657524109,0.144164683,0.495342717,,1.771615586
6265,Q9NX62,BPNT2,0.19764822721481323,0.0,0.706788129,1.0,3.67382737
6266,O60896,RAMP3,0.07934752851724625,0.0,0.0,0.0,0.0
6267,P17693,HLA-G,0.9822775721549988,0.999975994,0.999690921,1.0,0.0
6268,P51170,SCNN1G,0.07302693277597427,0.0,0.189488892,0.0,0.0
6269,Q8IXS8,HYCC2,0.341492235660553,0.0,0.432806127,,0.0
6270,Q9UJU3,ZNF112,0.35662028193473816,0.167846241,0.61990788,,0.546915613
6271,Q9UKD2,MRTO4,0.9672924876213074,0.990790018,0.808522707,1.0,5.116608052
6272,Q15760,GPR19,0.10965562611818314,0.0,0.237121015,0.0,0.166318521
6273,P52943,CRIP2,0.17951996624469757,0.0,0.622357959,,4.82479244
6274,Q8IX90,SKA3,0.09716152399778366,0.176269331,0.347685169,,2.325346569
6275,Q8N539,FIBCD1,0.11846529692411423,0.0,0.365974321,,0.07048041
6276,P32971,TNFSF8,0.7172741889953613,0.992751726,0.0,0.0,0.784732923
6277,P02458,COL2A1,0.4677741527557373,0.424262931,0.39516453,,0.041710903
6278,O94810,RGS11,0.4888816475868225,0.0,0.302139258,,1.914228948
6279,P35711,SOX5,0.4673941135406494,0.74364983,0.544970477,,0.047993599
6280,Q9P2X7,DELEC1,0.10965562611818314,0.0,0.0,0.0,0.00121862
6281,Q6ZQT0,0,0.14551791548728943,0.129980406,0.108381449,0.0,0.0
6282,Q9HBH5,RDH14,0.053924936801195145,0.0,0.756256336,1.0,3.828817069
6283,Q1L6U9,MSMP,0.05399457737803459,0.0,0.029873888,0.0,0.910426868
6284,O75360,PROP1,0.05399026349186897,0.0,0.0,0.0,0.0
6285,Q8TAP9,MPLKIP,0.35643094778060913,0.415855031,0.103157978,0.0,4.19732701
6286,Q99457,NAP1L3,0.07315279543399811,0.16575206,0.099881725,0.0,0.701190977
6287,Q7Z7G0,ABI3BP,0.7892976403236389,0.857757696,0.512343494,,0.154050433
6288,Q6IQ21,ZNF770,0.24704355001449585,0.130972704,0.247415916,0.0,4.123411594
6289,Q9NYM4,GPR83,0.19815467298030853,0.289234541,0.31935353,,0.212872839
6290,Q96RK4,BBS4,0.3202323317527771,0.252581848,0.422533852,,1.096541184
6291,Q70EK8,USP53,0.32896891236305237,0.59657372,0.434770486,,2.296451131
6292,O00526,UPK2,0.4696901738643646,0.0,0.181805706,0.0,0.095962342
6293,Q07654,TFF3,0.16349051892757416,0.0,0.0,0.0,6.402884062
6294,Q9BQQ3,GORASP1,0.7063024044036865,0.320958545,0.534670473,,4.277651796
6295,O14776,TCERG1,0.8711195588111877,0.718813005,0.831519702,1.0,3.462219953
6296,Q9H305,CDIP1,0.3607112169265747,0.0,0.082974753,0.0,0.102106047
6297,Q9HD42,CHMP1A,0.9404209852218628,0.954672295,0.27290822,0.0,4.745885959
6298,Q30KQ7,DEFB113,0.05398622155189514,0.0,0.16790687,0.0,0.0
6299,Q8N4Y2,CRACR2B,0.44260549545288086,0.0,0.509025673,,4.735503766
6300,Q6ZV70,LANCL3,0.05396829918026924,0.0,0.381189168,,0.272183419
6301,O96017,CHEK2,0.18530724942684174,0.0,0.783983409,1.0,2.312922616
6302,Q96SQ5,ZNF587,0.0729103609919548,0.130004093,0.442580444,,4.614597935
6303,Q96S38,RPS6KC1,0.31703561544418335,0.377162028,0.645999068,,0.498035913
6304,Q12999,TSPAN31,0.14170554280281067,0.0,0.234100699,0.0,2.958524346
6305,Q9H0V1,TMEM168,0.1002790778875351,0.132671468,0.309160109,,2.698103272
6306,Q96NJ3,ZNF285,0.07853016257286072,0.0,0.105794729,0.0,0.017268294
6307,Q96G46,DUS3L,0.570070743560791,0.693283125,0.78922845,1.0,5.151088583
6308,P42574,CASP3,0.9732713103294373,0.999999397,0.797712747,1.0,2.461493275
6309,Q9Y2T6,GPR55,0.10965562611818314,0.0,0.060473685,0.0,0.012438009
6310,Q86X60,FAM72B,0.07904420793056488,0.0,0.14248665,0.0,1.686149221
6311,Q09470,KCNA1,0.169914111495018,0.15252112,0.318017497,,0.114068208
6312,Q86WR6,CHCT1,0.11419510841369629,0.0,0.181616013,0.0,0.0
6313,Q9GZY8,MFF,0.9395878314971924,0.999529081,0.990650703,1.0,2.992973149
6314,C9JH25,PRRT4,0.2575686573982239,0.621337312,0.426550185,,0.085098115
6315,Q5TAQ9,DCAF8,0.3492951989173889,0.0,0.700869323,1.0,3.11615103
6316,Q96LB4,ATP6V1G3,0.10965562611818314,0.0,0.037011251,0.0,0.0
6317,Q9H7Z3,NRDE2,0.30077847838401794,0.129919736,0.664048619,,2.164738445
6318,P51805,PLXNA3,0.49468645453453064,0.259232177,0.4908577,,4.187024773
6319,Q9UIH9,KLF15,0.06454071402549744,0.0,0.089075385,0.0,0.022512333
6320,O43402,EMC8,0.12601925432682037,0.0,0.855850471,1.0,3.480776222
6321,O60336,MAPKBP1,0.20609189569950104,0.0,0.376886986,,2.118952948
6322,O43474,KLF4,0.12006208300590515,0.0,0.203903265,0.0,6.99379946
6323,Q9UQ74,PSG8,0.1512492448091507,0.0,0.191523631,0.0,0.025559297
6324,Q8N5N7,MRPL50,0.9542176127433777,0.999882426,0.714101486,1.0,3.444995296
6325,Q496F6,CD300E,0.23109109699726105,0.0,0.142810149,0.0,3.622192667
6326,Q9Y426,C2CD2,0.4642728865146637,0.272233936,0.407739701,,1.700392013
6327,P00450,CP,0.5956488251686096,0.573263728,0.872760307,1.0,2.592045323
6328,Q8NEQ5,C1orf162,0.16354721784591675,0.0,0.285673772,0.0,4.198089631
6329,Q8NBP7,PCSK9,0.6767988204956055,0.669340964,0.424382453,,1.080512459
6330,Q8NGF0,OR52B6,0.17541538178920746,0.0,0.024386163,0.0,0.0
6331,Q13323,BIK,0.16703161597251892,0.0,0.121999498,0.0,3.260542891
6332,A8MZ26,EFCAB9,0.05392065644264221,0.0,0.131403176,0.0,0.0
6333,Q8NCH0,CHST14,0.2836575210094452,0.265563899,0.469871099,,4.320979737
6334,P24468,NR2F2,0.06439881771802902,0.0,0.447172479,,3.355469876
6335,Q9UJX2,CDC23,0.524342954158783,0.30892709,0.791027957,1.0,2.638074632
6336,Q8NEX5,WFDC9,0.05390024930238724,0.0,0.056663092,0.0,0.0
6337,P14151,SELL,0.10965562611818314,0.0,0.268644947,0.0,2.099583716
6338,P05451,REG1A,0.07849004864692688,0.0,0.46365093,,6.768065849
6339,Q9H7R5,ZNF665,0.17480671405792236,0.129814307,0.280148539,0.0,0.171434832
6340,Q96RV3,PCNX1,0.4899761378765106,0.585990286,0.565012366,,1.092836621
6341,O95817,BAG3,0.982586145401001,0.999393198,0.874320284,1.0,4.017516723
6342,A0A0A6YYL3,POTEB,0.3277696669101715,0.341796612,0.369213089,,0.0
6343,Q5VUE5,C1orf53,0.08039870858192444,0.0,0.0,0.0,2.03788833
6344,O75027,ABCB7,0.46302279829978943,0.31910909,0.871164728,1.0,1.314018044
6345,Q7Z5P9,MUC19,0.22462189197540283,0.219730153,0.263531753,0.0,0.005670639
6346,Q9Y345,SLC6A5,0.27134275436401367,0.498663236,0.651090909,,0.0
6347,Q9BXJ9,NAA15,0.7452298402786255,0.658647414,0.897316074,1.0,2.231731858
6348,Q86X19,TMEM17,0.0694112554192543,0.0,0.34800278,,2.050213945
6349,P63010,AP2B1,0.9822776317596436,0.999978821,0.999999739,1.0,3.456160237
6350,Q96MW1,CCDC43,0.8207540512084961,0.99942667,0.341181578,,3.143356978
6351,Q96E40,SPACA9,0.10965562611818314,0.0,0.0,0.0,1.200197902
6352,P43632,KIR2DS4,0.10965562611818314,0.0,0.449027163,,0.0
6353,P17516,AKR1C4,0.06740153580904007,0.13950676,0.449442881,,0.347338408
6354,P46092,CCR10,0.10363703221082687,0.160853473,0.119879674,0.0,0.428632959
6355,Q9H1K0,RBSN,0.9840438961982727,0.999148881,0.586285935,,2.462131556
6356,P07996,THBS1,0.6768136620521545,0.722738156,0.567807839,,3.893681973
6357,Q9Y639,NPTN,0.13074514269828796,0.0,0.98352297,1.0,2.492047869
6358,Q92771,DDX12P,0.49587464332580566,0.656895373,0.403957128,,2.801951061
6359,A8MVS5,HIDE1,0.10965562611818314,0.0,0.51206142,,0.0
6360,Q86YD5,LDLRAD3,0.3585134446620941,0.0,0.021339312,0.0,0.20030544
6361,P19957,PI3,0.08862864226102829,0.0,0.297652201,0.0,1.54481642
6362,P06733,ENO1,0.9822791814804077,1.0,1.0,1.0,6.745064764
6363,Q05952,TNP2,0.0966176837682724,0.0,0.028174232,0.0,0.0
6364,Q9H0H5,RACGAP1,0.14278937876224518,0.0,0.715858837,1.0,2.511276453
6365,Q6DCA0,AMMECR1L,0.22369082272052765,0.0,0.26052896,0.0,2.41339239
6366,O15123,ANGPT2,0.30666300654411316,0.272357322,0.515625559,,0.015697515
6367,Q6ZS49,0,0.10965562611818314,0.0,0.049723055,0.0,0.0
6368,Q9P2Z0,THAP10,0.07927145063877106,0.0,0.145930726,0.0,1.424050423
6369,Q96PH1,NOX5,0.23128186166286469,0.188765295,0.290338866,0.0,0.325598902
6370,Q9H5V8,CDCP1,0.5079308152198792,0.270015549,0.636243397,,3.3965335
6371,Q96D53,COQ8B,0.9617496132850647,0.958382336,0.626464915,,2.759415314
6372,Q9NQV8,PRDM8,0.16233737766742706,0.0,0.453629503,,1.789008987
6373,Q96IF1,AJUBA,0.5079308748245239,0.0,0.450441985,,3.499976404
6374,O95671,ASMTL,0.8512282371520996,0.93201969,0.7152385,1.0,1.744665398
6375,O75879,GATB,0.38326337933540344,0.0,0.898512969,1.0,0.96614266
6376,Q16322,KCNA10,0.19778373837471008,0.0,0.237988201,0.0,0.864679498
6377,Q9H5J4,ELOVL6,0.14213912189006805,0.0,0.200263836,0.0,1.034551774
6378,O95678,KRT75,0.9841398000717163,0.999995456,0.999913932,1.0,0.257634976
6379,O94868,FCHSD2,0.7043766975402832,0.562040203,0.512048571,,0.611471659
6380,A0A0J9YX06,TRBJ1-2,0.10965562611818314,0.0,0.0,0.0,0.0
6381,Q32P44,EML3,0.7816741466522217,0.92419306,0.458228039,,4.644118332
6382,Q9H7V2,SYNDIG1,0.05390357971191406,0.0,0.19368303,0.0,0.0
6383,Q9BSK0,MARVELD1,0.1238849088549614,0.0,0.0,0.0,3.815515773
6384,Q8IW36,ZNF695,0.25179556012153625,0.132261902,0.389009376,,0.259102957
6385,Q9H4I0,RAD21L1,0.30055752396583557,0.648493646,0.897507299,1.0,0.009513027
6386,O15047,SETD1A,0.08446560800075531,0.0,0.581229729,,4.36349247
6387,O75674,TOM1L1,0.8723098039627075,0.824787611,0.75690938,1.0,2.236920316
6388,Q8IY49,MMD2,0.05396849289536476,0.0,0.102206801,0.0,0.006299567
6389,Q9BV44,THUMPD3,0.5853630304336548,0.258823687,0.585651186,,2.932659685
6390,O00505,KPNA3,0.9700967669487,0.960778054,0.999972881,1.0,2.029092371
6391,Q15165,PON2,0.10965562611818314,0.0,0.997324065,1.0,4.048343517
6392,Q86XA0,METTL23,0.2986117899417877,0.53998977,0.065923647,0.0,3.164309119
6393,A0PJW6,TMEM223,0.053980112075805664,0.0,0.206417243,0.0,2.131533608
6394,A0A1B0GVG6,TEX54,0.324085533618927,0.328440849,0.067082091,0.0,1.329650692
6395,A0A087X0M5,TRBV18,0.9805028438568115,0.976280424,0.427089477,,0.0
6396,Q6PJG6,BRAT1,0.7254282236099243,0.910017947,0.796049802,1.0,4.53728716
6397,Q15435,PPP1R7,0.9452387094497681,0.999784453,0.999762254,1.0,2.626243667
6398,Q5JXX7,TMEM31,0.5061916708946228,0.0,0.056428682,0.0,0.102285611
6399,O94855,SEC24D,0.4957912862300873,0.130877874,0.912640579,1.0,1.800751658
6400,A6NGB7,TMEM221,0.053907908499240875,0.0,0.272302209,0.0,0.0
